TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_OBRA_VIVIENDAS#es,TIPO_OBRA_VIVIENDAS_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
Hermigua,38021,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Hermigua,38021,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
San Sebastián de La Gomera,38036,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
San Sebastián de La Gomera,38036,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
San Sebastián de La Gomera,38036,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
San Sebastián de La Gomera,38036,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,14,,,,
San Sebastián de La Gomera,38036,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Sebastián de La Gomera,38036,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
San Sebastián de La Gomera,38036,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Sebastián de La Gomera,38036,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,13,,,,
San Sebastián de La Gomera,38036,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valle Gran Rey,38049,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Valle Gran Rey,38049,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Valle Gran Rey,38049,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Valle Gran Rey,38049,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Valle Gran Rey,38049,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Valle Gran Rey,38049,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Valle Gran Rey,38049,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Valle Gran Rey,38049,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Valle Gran Rey,38049,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Valle Gran Rey,38049,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Valle Gran Rey,38049,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Vallehermoso,38050,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Vallehermoso,38050,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Vallehermoso,38050,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Vallehermoso,38050,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Vallehermoso,38050,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Vallehermoso,38050,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
Vallehermoso,38050,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Vallehermoso,38050,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Vallehermoso,38050,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Vallehermoso,38050,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Vallehermoso,38050,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Vallehermoso,38050,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Vallehermoso,38050,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Vallehermoso,38050,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Vallehermoso,38050,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Vallehermoso,38050,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Vallehermoso,38050,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Vallehermoso,38050,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Barlovento,38007,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Barlovento,38007,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Barlovento,38007,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Barlovento,38007,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Barlovento,38007,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Barlovento,38007,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Breña Alta,38008,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Breña Alta,38008,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Breña Alta,38008,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Breña Alta,38008,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Breña Alta,38008,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Breña Alta,38008,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Breña Alta,38008,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Breña Alta,38008,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Breña Alta,38008,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,15,,,,
Breña Alta,38008,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Breña Alta,38008,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Breña Alta,38008,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Breña Alta,38008,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Breña Alta,38008,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
Breña Alta,38008,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Breña Alta,38008,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Breña Alta,38008,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,11,,,,
Breña Alta,38008,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Breña Alta,38008,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Breña Alta,38008,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Breña Alta,38008,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Breña Alta,38008,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Breña Alta,38008,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Breña Alta,38008,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Breña Baja,38009,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Breña Baja,38009,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Breña Baja,38009,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Breña Baja,38009,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Breña Baja,38009,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Breña Baja,38009,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Breña Baja,38009,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Breña Baja,38009,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Breña Baja,38009,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Breña Baja,38009,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,11,,,,
Breña Baja,38009,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Breña Baja,38009,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Breña Baja,38009,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Breña Baja,38009,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Breña Baja,38009,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Breña Baja,38009,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Breña Baja,38009,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
Breña Baja,38009,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Breña Baja,38009,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Fuencaliente de La Palma,38014,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Fuencaliente de La Palma,38014,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,9,,,,
Fuencaliente de La Palma,38014,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Fuencaliente de La Palma,38014,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Fuencaliente de La Palma,38014,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,9,,,,
Garafía,38016,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Garafía,38016,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Garafía,38016,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Garafía,38016,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Garafía,38016,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Garafía,38016,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
